scraped_date,title,department,location,job_id,url,scraped_time
2025-03-14,RN Float Pool,Nursing Float Personnel,"Stockton, CA",78694017136,https://www.commonspirit.careers/job/stockton/rn-float-pool/35300/78694017136,09:22:02
2025-03-14,RN Float Pool,Nursing Float Personnel,"Stockton, CA",78694017088,https://www.commonspirit.careers/job/stockton/rn-float-pool/35300/78694017088,09:22:02
2025-03-14,PACU Nurse,Post Anesthesia Care Unit,"Sacramento, CA",78679118240,https://www.commonspirit.careers/job/sacramento/pacu-nurse/35300/78679118240,09:22:02
2025-03-14,Pharmacist,Pharmacy,"Long Beach, CA",78690913648,https://www.commonspirit.careers/job/long-beach/pharmacist/35300/78690913648,09:22:02
2025-03-14,Patient Registration Representative,Patient Registration,"Stockton, CA",78690900448,https://www.commonspirit.careers/job/stockton/patient-registration-representative/35300/78690900448,09:22:02
2025-03-14,Patient Registration Representative,Patient Registration,"Stockton, CA",78690889264,https://www.commonspirit.careers/job/stockton/patient-registration-representative/35300/78690889264,09:22:02
2025-03-14,Patient Registration Representative,Patient Registration,"Stockton, CA",78690889232,https://www.commonspirit.careers/job/stockton/patient-registration-representative/35300/78690889232,09:22:02
2025-03-14,Patient Registration Representative,Patient Registration,"Stockton, CA",78690889200,https://www.commonspirit.careers/job/stockton/patient-registration-representative/35300/78690889200,09:22:02
2025-03-14,Patient Registration Representative,Patient Registration,"Stockton, CA",78690889168,https://www.commonspirit.careers/job/stockton/patient-registration-representative/35300/78690889168,09:22:02
2025-03-14,Unit Assistant,Emergency Services,"Carmichael, CA",78690888720,https://www.commonspirit.careers/job/carmichael/unit-assistant/35300/78690888720,09:22:02
2025-03-14,Pharmacy Tech,Pharmacy,"Long Beach, CA",76376727808,https://www.commonspirit.careers/job/long-beach/pharmacy-tech/35300/76376727808,09:22:02
2025-03-14,Environmental Services Technician,Environmental Services,"Carmichael, CA",75848256960,https://www.commonspirit.careers/job/carmichael/environmental-services-technician/35300/75848256960,09:22:02
2025-03-14,Instrument Technician,Central Sterilization,"Carmichael, CA",78531706336,https://www.commonspirit.careers/job/carmichael/instrument-technician/35300/78531706336,09:22:03
2025-03-14,RN PCU,Medical / Surgical ICU,"San Luis Obispo, CA",72190512416,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/72190512416,09:22:03
2025-03-14,RN PCU,Medical ICU,"San Luis Obispo, CA",72190512400,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/72190512400,09:22:03
2025-03-14,Radiology Tech,Radiology,"Bakersfield, CA",78686437200,https://www.commonspirit.careers/job/bakersfield/radiology-tech/35300/78686437200,09:22:04
2025-03-14,RN Medical Surgical,Medical / Surgical Acute,"Bakersfield, CA",78686437168,https://www.commonspirit.careers/job/bakersfield/rn-medical-surgical/35300/78686437168,09:22:04
2025-03-14,RN Medical Surgical,Medical / Surgical Acute,"Bakersfield, CA",78686437136,https://www.commonspirit.careers/job/bakersfield/rn-medical-surgical/35300/78686437136,09:22:04
2025-03-14,NATIONAL RESIDENT RN,Emergency Services,"San Luis Obispo, CA",78686437056,https://www.commonspirit.careers/job/san-luis-obispo/national-resident-rn/35300/78686437056,09:22:05
2025-03-14,New Grad RN Definitive Observation DOU Natl,Definitive Observation,"San Luis Obispo, CA",78686437024,https://www.commonspirit.careers/job/san-luis-obispo/new-grad-rn-definitive-observation-dou-natl/35300/78686437024,09:22:05
2025-03-14,ICU RN,Medical / Surgical ICU,"Santa Cruz, CA",78642905376,https://www.commonspirit.careers/job/santa-cruz/icu-rn/35300/78642905376,09:22:05
2025-03-14,Executive Assistant,Hospital Administration,"Glendale, Los Angeles, CA",78686434944,https://www.commonspirit.careers/job/glendale/executive-assistant/35300/78686434944,09:22:05
2025-03-14,RN PCU,Medical / Surgical ICU,"San Luis Obispo, CA",78627380624,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/78627380624,09:22:05
2025-03-14,Neuro-Interventional Stroke Program Coordinator,Cardiac Catheterization Services,"Santa Maria, Santa Barbara, CA",78686432448,https://www.commonspirit.careers/job/santa-maria/neuro-interventional-stroke-program-coordinator/35300/78686432448,09:22:05
2025-03-14,Utility Maintenance Engineer,Plant Operations,"Redwood City, CA",78065773472,https://www.commonspirit.careers/job/redwood-city/utility-maintenance-engineer/35300/78065773472,09:22:05
2025-03-14,RN,Medical / Surgical Acute - 6th Floor,"Merced, CA",77665164896,https://www.commonspirit.careers/job/merced/rn/35300/77665164896,09:22:05
2025-03-14,ICU RN,Medical / Surgical ICU,"Santa Cruz, CA",77381320528,https://www.commonspirit.careers/job/santa-cruz/icu-rn/35300/77381320528,09:22:05
2025-03-14,Pre and Post Nurse,Pre & Post Surgery,"Sacramento, CA",78686404672,https://www.commonspirit.careers/job/sacramento/pre-and-post-nurse/35300/78686404672,09:22:05
2025-03-14,Patient Access Representative,Patient Registration,"Bakersfield, CA",78686400576,https://www.commonspirit.careers/job/bakersfield/patient-access-representative/35300/78686400576,09:22:05
2025-03-14,Lab Assistant,Laboratory Services,"Sacramento, CA",77697985328,https://www.commonspirit.careers/job/sacramento/lab-assistant/35300/77697985328,09:22:05
2025-03-14,ICU RN,Medical / Surgical ICU,"Santa Cruz, CA",76652992320,https://www.commonspirit.careers/job/santa-cruz/icu-rn/35300/76652992320,09:22:07
2025-03-14,RN PCU,Medical / Surgical ICU,"San Luis Obispo, CA",76146384384,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/76146384384,09:22:07
2025-03-14,RN PCU,Medical / Surgical ICU,"San Luis Obispo, CA",69598618320,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/69598618320,09:22:07
2025-03-14,Physical Therapist PRN,Outpatient Physical Therapy,"Folsom, CA",78679128752,https://www.commonspirit.careers/job/folsom/physical-therapist-prn/35300/78679128752,09:22:07
2025-03-14,Physical Therapist,Rehab Services PT / OT / Speech,"San Andreas, CA",78679128736,https://www.commonspirit.careers/job/san-andreas/physical-therapist/35300/78679128736,09:22:07
2025-03-14,CLIN LAB SCIENTIST II,Clinical Laboratory Services,"Santa Maria, Santa Barbara, CA",78679128720,https://www.commonspirit.careers/job/santa-maria/clin-lab-scientist-ii/35300/78679128720,09:22:08
2025-03-14,RN Emergency,Emergency Services,"Santa Cruz, CA",78679128656,https://www.commonspirit.careers/job/santa-cruz/rn-emergency/35300/78679128656,09:22:08
2025-03-14,RN Emergency Per Diem,Emergency Services,"Santa Cruz, CA",78679128640,https://www.commonspirit.careers/job/santa-cruz/rn-emergency-per-diem/35300/78679128640,09:22:08
2025-03-14,Speech Language Pathologist,Acute Inpatient Speech - Language Therapy,"Grass Valley, CA",78679128528,https://www.commonspirit.careers/job/grass-valley/speech-language-pathologist/35300/78679128528,09:22:08
2025-03-14,RN Med Surg,Medical / Surgical Acute,"Santa Maria, Santa Barbara, CA",78679128432,https://www.commonspirit.careers/job/santa-maria/rn-med-surg/35300/78679128432,09:22:08
2025-03-14,RN Surgery,Surgery,"Long Beach, CA",78679128240,https://www.commonspirit.careers/job/long-beach/rn-surgery/35300/78679128240,09:22:08
2025-03-14,RN Surgery,Surgery,"Long Beach, CA",78679128224,https://www.commonspirit.careers/job/long-beach/rn-surgery/35300/78679128224,09:22:08
2025-03-14,Manager Laboratory Services,Clinical Laboratory Services,"Bakersfield, CA",78679127632,https://www.commonspirit.careers/job/bakersfield/manager-laboratory-services/35300/78679127632,09:22:08
2025-03-14,Care Coordinator RN,Care Coordination,"Bakersfield, CA",78679127024,https://www.commonspirit.careers/job/bakersfield/care-coordinator-rn/35300/78679127024,09:22:08
2025-03-14,Surgery Nurse,Surgery,"Stockton, CA",78039095696,https://www.commonspirit.careers/job/stockton/surgery-nurse/35300/78039095696,09:22:08
2025-03-14,OB Scrub Technician,Labor And Delivery Services,"Redwood City, CA",78045526768,https://www.commonspirit.careers/job/redwood-city/ob-scrub-technician/35300/78045526768,09:22:10
