path,kind,size_bytes,duration_seconds,codec_name,sample_rate_hz,channels,mime_type,raw_url,sha256
bass3/_readme_and_license.txt,text,2029,,,,,text/plain,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bass3/_readme_and_license.txt,03b80d79609d9026745c02bb2f9fce10c9b12c9f6179f5f9c27d2533ce1b238e
bassdm/000_BT0A0A7.WAV.ews,text,6272,,,,,,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/000_BT0A0A7.WAV.ews,542a11f7b920716160215d670c5491f979c6f3abfaf9f443ee115174f9cdda09
bassdm/001_BT0A0A7.WAV,audio,25080,0.283855,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/001_BT0A0A7.WAV,1f8f957321f0866da73f470f7b02d0cef16b910af25c3fa3b3ccbe7481e385a8
bassdm/002_BT0A0D0.WAV,audio,8848,0.099819,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/002_BT0A0D0.WAV,fb3315968c57f510b06cde7136444744a38e1ab5ea718675d2dfb340d30a25c2
bassdm/003_BT0A0D3.WAV,audio,15034,0.169955,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/003_BT0A0D3.WAV,f4d4caab574fc9fa973721dd1b300e933ce35df634b8176b495e2555e72693e3
bassdm/004_BT0A0DA.WAV,audio,43888,0.497098,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/004_BT0A0DA.WAV,21b03648d85da9d2fc1a251e378086fcc8977d802e26608f7e155638544a46b8
bassdm/005_BT0AAD0.WAV,audio,9504,0.107256,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/005_BT0AAD0.WAV,cbdbaf55d35fce004a9d5d989a02730538ef480a059a6e5f1d02616b22575efa
bassdm/006_BT0AADA.WAV,audio,44020,0.498594,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/006_BT0AADA.WAV,1847de982b4250dad24b5039ba89f5abd8458c963332be87a528163304daabd7
bassdm/007_BT3A0D0.WAV,audio,8740,0.098594,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/007_BT3A0D0.WAV,f1721449318dfbdebe90e6d638df7b6420d6bbd2a54de37ded7b354f0c64a69b
bassdm/008_BT3A0D3.WAV,audio,15924,0.180045,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/008_BT3A0D3.WAV,98e8d23cde377254033823b28ee04c981da7e2e9eebc0bd263eda98ae931aa94
bassdm/009_BT3A0D7.WAV,audio,28594,0.323696,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/009_BT3A0D7.WAV,3fd175285a4fc1e36ea3fa6731b16a09a31198365ede19bac40f19d5030cbe19
bassdm/010_BT3A0DA.WAV,audio,42880,0.485669,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/010_BT3A0DA.WAV,970223a6d150d89e85d7b98f86d3288b490e1cfb792282c075103d2e96bc552e
bassdm/011_BT3AAD0.WAV,audio,8706,0.098209,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/011_BT3AAD0.WAV,3fb5c5a5e541dc91bc8ce97e0d7ec1c074cf3c077709310721ddf736c8312462
bassdm/012_BT3AADA.WAV,audio,42900,0.485896,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/012_BT3AADA.WAV,6aef68c103573d9d1e460a82db4fef2b9682ee40ab8dc3fa05c207a81c388771
bassdm/013_BT7A0D0.WAV,audio,9472,0.106893,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/013_BT7A0D0.WAV,e095cb4ae448182a6045cd2965eb0dc8d73dc0a481e53a77e3049aedba7ba330
bassdm/014_BT7A0D3.WAV,audio,14960,0.169116,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/014_BT7A0D3.WAV,88059e4cd5ed6b1669efdb4368c3ab884296055bb75813faeb36aaf37e1293a0
bassdm/015_BT7A0D7.WAV,audio,27544,0.311791,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/015_BT7A0D7.WAV,d3f1e0ddb95a08aab76c304a805fe629c1d1a0fee4893e860d24d2b9867506b4
bassdm/016_BT7A0DA.WAV,audio,43668,0.494603,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/016_BT7A0DA.WAV,8f5fc4f8f0c23889c217e680c68fb60d1e571c1128c8061e943a7809214c16a8
bassdm/017_BT7AAD0.WAV,audio,9448,0.106621,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/017_BT7AAD0.WAV,f3fbfba0aaf53c20065997f0e212979597f1eb8588597ba7a07c6ab16bf45c9d
bassdm/018_BT7AADA.WAV,audio,43616,0.494014,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/018_BT7AADA.WAV,c8c24588f56ed651d960eeb1d538b634095414f29cef5b8238aa09ee345519c8
bassdm/019_BTAA0D0.WAV,audio,9220,0.104036,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/019_BTAA0D0.WAV,2310c9b8d87c47e86e74da5394e6f7b900a0cb15280d747463b1f21890e4aad9
bassdm/020_BTAA0D3.WAV,audio,16310,0.184422,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/020_BTAA0D3.WAV,8c51546246a0105af5c397d476ebf8ea01d6a8ed8b290da01cba7154bcbc0910
bassdm/021_BTAA0D7.WAV,audio,28874,0.326871,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/021_BTAA0D7.WAV,b1781186be129f8da2276809b32577e2d8e7fefde4813a54e02c05b12fdce474
bassdm/022_BTAA0DA.WAV,audio,43010,0.487143,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/022_BTAA0DA.WAV,ba855087572a6eca9403846b5b5d17686ebacb366a346ea44e91f49df94767c5
bassdm/023_BTAAAD0.WAV,audio,9216,0.103991,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/023_BTAAAD0.WAV,f85bce729c9d00c0c9c005fbf4af73d796d618c41a7dbd54cebfbe2022a32c8c
bassdm/024_BTAAADA.WAV,audio,43014,0.487188,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassdm/024_BTAAADA.WAV,66c51984d194e27ecea320bbc65135059e37877f7930d9ff853fadc983ca840d
bassfoo/000_0.wav,audio,11070,0.249977,pcm_s16le,22050,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassfoo/000_0.wav,c8f4a504f9daee9a1ddf0237da205feb19371a22d57c27d841fb23a035b8eab0
bassfoo/001_1.wav,audio,22096,0.5,pcm_s16le,22050,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassfoo/001_1.wav,411805eb3a38d4827165a20b3c5dc72a560664743506c75dba232baa6160a91f
bassfoo/002_2.wav,audio,22096,0.5,pcm_s16le,22050,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bassfoo/002_2.wav,34a521638add9e219a570904a5cf7bb3b2539cd71df28668435664dcc7ee9e57
battles/000_explo1.wav,audio,210882,2.390295,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/battles/000_explo1.wav,056cf157109f064c7ac91833583ce6f3ed06907c23b19525941c1a3175094416
battles/001_explo2.wav,audio,298264,3.38102,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/battles/001_explo2.wav,43b9d719028198c0b07898000b2165dc4156dbdc6aa40d7c66f372c8e92ab9aa
bd/BT0A0A7.wav,audio,25108,0.284166,pcm_s16le,44101,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT0A0A7.wav,7fc84cc6c9fead786ec34418ee44f62645dab62747f076d6e07066ee03c695a9
bd/BT0A0D0.wav,audio,8978,0.10129,pcm_s16le,44101,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT0A0D0.wav,44d75743bcb4599f819b8d398b0b637dc66cd70a8bb780ea9b052a0d1d138ffd
bd/BT0A0D3.wav,audio,15138,0.17113,pcm_s16le,44101,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT0A0D3.wav,94f05e8578cd46fc30c99cad1f8104c76589ccbe31a4ce3a956030cd46507eff
bd/BT0A0DA.wav,audio,44028,0.498685,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT0A0DA.wav,d1714a78e95d79149fbca2bbe3d6b1fe78dd7dbe87c8101464ff2cf90141dccf
bd/BT0AAD0.wav,audio,9628,0.108662,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT0AAD0.wav,e0cc6865cfb8ba78e4613b22b7f3cf56b55fef8a6e0de34575a89c00453f17a9
bd/BT0AADA.wav,audio,44020,0.498594,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT0AADA.wav,800374087470f5af5b80be4122f5c46a1bc7bc279f8fcdc92a2d8ca97f06a9cf
bd/BT3A0D0.wav,audio,8740,0.098594,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT3A0D0.wav,44d53f520c5492b1ed84593d3415c2fd20f43f0306e2d95aa8caaa9986708be7
bd/BT3A0D3.wav,audio,15924,0.180045,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT3A0D3.wav,d20343b184e615e4c436e020d02efdd73848175cae1496b5c6d1655b9a122c9f
bd/BT3A0D7.wav,audio,28594,0.323696,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT3A0D7.wav,37d999cccfe2ba373adbd9e6e77d4f474086c803ecd67670d8aa6d9afa55c586
bd/BT3A0DA.wav,audio,42880,0.485669,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT3A0DA.wav,c9304cd928a35c6fc5734b2613b0e3875ef4496376d35ac02b35c83de2449997
bd/BT3AAD0.wav,audio,8706,0.098209,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT3AAD0.wav,14da9a69c66ad984f7c96811492a45cb4f703d23e67b8a8e57879aac2f6384e2
bd/BT3AADA.wav,audio,42900,0.485896,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT3AADA.wav,6aef68c103573d9d1e460a82db4fef2b9682ee40ab8dc3fa05c207a81c388771
bd/BT7A0D0.wav,audio,9472,0.106893,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT7A0D0.wav,f53b94d6941971a0c781d0f41675bd94e53692e20d96da318080c82e928b241f
bd/BT7A0D3.wav,audio,14960,0.169116,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT7A0D3.wav,7941a6040c4fcb8f3e2a9cde22f7174f4d64ffc8dd99ddf6cbda794e3f165f15
bd/BT7A0D7.wav,audio,27544,0.311791,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT7A0D7.wav,2d48e2e4d9c65bbe44a8cc38bbf1f426dbcd5046ce8392f48a1d4565efeb8460
bd/BT7A0DA.wav,audio,43668,0.494603,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT7A0DA.wav,a9f270122501ff8cfadc731550c8f5e696f04328fff05ded7303379f79d4cb01
bd/BT7AAD0.wav,audio,9448,0.106621,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT7AAD0.wav,077934775a45350394d741e1d207b7c54a26c10d1f586b70d80cce97f5cbdd93
bd/BT7AADA.wav,audio,43616,0.494014,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BT7AADA.wav,7b5ea5fa7e6687f67d442e5f68e03508ab3de6db327ca544e3b6b18cb2ecf526
bd/BTAA0D0.wav,audio,9220,0.104036,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BTAA0D0.wav,9908f8f65468dbbdd32c09cf50b0b62c700398bfc4996562eaaba6219926565d
bd/BTAA0D3.wav,audio,16310,0.184422,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BTAA0D3.wav,a5dac0dbe48b048a73f4c145f266b8feb4e2b635cc88cc7b9472c3a02fea6295
bd/BTAA0D7.wav,audio,28874,0.326871,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BTAA0D7.wav,cd5ff780994ddbee03e443e6933d12da92a1690117424ec387b5590436a901ed
bd/BTAA0DA.wav,audio,43010,0.487143,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BTAA0DA.wav,ba855087572a6eca9403846b5b5d17686ebacb366a346ea44e91f49df94767c5
bd/BTAAAD0.wav,audio,9216,0.103991,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BTAAAD0.wav,ad874a6b870e49faa5aa1f77854fb2452d103267f94fee7cccc104fc4d867c80
bd/BTAAADA.wav,audio,43014,0.487188,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bd/BTAAADA.wav,070c6dad51884e611ea58ede8fe3a3ac48c0ef097f36c9dbab6a00c9ecbabd70
bend/000_2.wav,audio,26822,0.302608,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bend/000_2.wav,d42063d9fd81b729a8ecb6d2318fb70be1ef1903b12267f649b0e2bb6ca0458c
bend/001_5.wav,audio,26822,0.302608,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bend/001_5.wav,923c2f5ec80307add0d15cdff6ec0668fb702fd3db8aa423a029375e463a5efc
bend/002_6.wav,audio,26822,0.302608,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bend/002_6.wav,7cece7e202fb5eec78167bb476ad94ef2aedd924c7372e63c2dc6dc81100a616
bend/003_8.wav,audio,26822,0.302608,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bend/003_8.wav,67b6588ca5c68f2789bfaf11db81354e6d7015a82324a18e23b45d6fcfb47358
bev/00-mono.wav,audio,1416306,16.05619,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bev/00-mono.wav,1e67cb66041b0de6a1859c7af684e03766e3f60c76949f4263613989787e95d5
bev/01-stereo.wav,audio,2832462,16.05619,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bev/01-stereo.wav,ba9ac1cd8178cfb39cea187984eec3e28fb143f8272e1c8b9e1cb40dd85afd69
bin/000_bin1.wav,audio,144458,0.818254,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bin/000_bin1.wav,f1b050b8e104770a5d2b5355b4b2be8389dadd0774f6f2625d61dab7f5a61bc2
bin/001_0.wav,audio,72214,0.818254,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bin/001_0.wav,54f7d7189998f01c2ee8fb61ee679c23f5a409c8b1e2785001e17ef2582f1a26
birds/000_1.wav,audio,352844,2.0,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/000_1.wav,d9c4a49ed86bbe4ed0e3ed7df6220afbe9308154e6cd70c23928345d3f4b5b89
birds/001_10.wav,audio,352844,2.0,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/001_10.wav,29daa4a7e294093f8bcea503a1fb6d99d5f3ac64b305b81fc1eff4ccdcbc71b2
birds/002_2.wav,audio,529244,3.0,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/002_2.wav,3612fdc4d441c17bd41e384ec9bf9899378a7f0d381791a8835c4e79a7fae175
birds/003_3.wav,audio,441044,2.5,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/003_3.wav,90f1734cdcd05ffee8f00e254fb37926aa49e2c2612f384509ae37975e2e0aba
birds/004_4.wav,audio,705644,4.0,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/004_4.wav,77289b2fcf0d0a75a535eeed3ab729c12e8913a8861fe17a137c571ed2133fba
birds/005_5.wav,audio,176444,1.0,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/005_5.wav,36602c256569c9e28f7a2f65d9521327e25a4c561fd7111b6b8a78bb92b65fd5
birds/006_6.wav,audio,154396,0.875011,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/006_6.wav,8ad5f718c3c7f7cae8b9326a31797fc9d10a51d7c1b477ab542dd6ec63895fc7
birds/007_7.wav,audio,242596,1.375011,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/007_7.wav,91c08b88cf4ec114f7a75204614698c7a6bf565d5cbd6f1f7d3a297a99e8c0cf
birds/008_8.wav,audio,308744,1.75,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/008_8.wav,0f57207d4f1c3c9deb28f51bf93f6a441b6b264ba15fc748967de595844b66bf
birds/009_9.wav,audio,308744,1.75,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds/009_9.wav,6f596f4faea988419baf52c17b7a5a76db7539928d185765f222bd9ba50d9619
birds3/000_1.wav,audio,1932,0.021406,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/000_1.wav,3adf19acf843b38baebe6a63076a5f04232b495de526cbfc931e68e6016c04fc
birds3/001_10.wav,audio,1628,0.017959,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/001_10.wav,b3782308e9b0da7843a04f4d357ebb31f4c67e126302a26d55416b5ea1556e1c
birds3/002_11.wav,audio,2284,0.025397,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/002_11.wav,e5c4caa0f3fbf7d2547cb7b7c7e9419d88b4c12a81f5e19d35b69ecf354e73f3
birds3/003_12.wav,audio,3980,0.044626,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/003_12.wav,578d053134c159f437cd402549c8e0fa83167bf136c04e0e10941142e21ee7f8
birds3/004_13.wav,audio,2636,0.029388,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/004_13.wav,855c4295e3bc85c1496b812dabf2dd58c0266c0883ed978133486a925fc7ccb5
birds3/005_14.wav,audio,5196,0.058413,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/005_14.wav,043069ed5306aa4ab7e323e21a891ee1c898e4c93ab675499c06129c6784968e
birds3/006_15.wav,audio,3340,0.03737,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/006_15.wav,0d695a76c163ad26d9700faa32e0cd69d1ec6f6707f29868e86a601581bd243b
birds3/007_16.wav,audio,1036,0.011247,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/007_16.wav,3630638c39e3ad55161d0e75f7f8993b540f03f677e959fd151152e3f0601948
birds3/008_17.wav,audio,1548,0.017052,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/008_17.wav,f99f215482d405e491dc961684d9de95a78c98ee6b0faebbee7df51b4b57dd33
birds3/009_18.wav,audio,4492,0.050431,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/009_18.wav,9adb73911cac7a7d6090f9c905bb92bc6338e3e0899fcdbc4e6bf2378f85b16b
birds3/010_19.wav,audio,3308,0.037007,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/010_19.wav,fd5729c58ec77118ba5cc7677ad2929a19e996e031f26badc74af5d393158d4c
birds3/011_2.wav,audio,1612,0.017778,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/011_2.wav,ea26bee738113c1ab92c98c663b2b875d385cfe5dc8f65bc2328ac5710e21431
birds3/012_3.wav,audio,1732,0.019138,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/012_3.wav,00bba075b2e66a360d54b6e5f96a3702d86098ffd0591db47db6191fd8b560b3
birds3/013_4.wav,audio,3324,0.037188,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/013_4.wav,e62c96acd29a7598d9df7604acf0b3dd33ccbeca84fb9827e39382b484a1ab9c
birds3/014_5.wav,audio,5020,0.056417,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/014_5.wav,7be56f584757b7bd4caf6e852b1c0451447ab2fa73d073954c3b6544d693e99e
birds3/015_6.wav,audio,988,0.010703,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/015_6.wav,2ac5e5fa396db1f6d1cd3a2ddf578d66a3f44ed3c9d8e6438cdb8aa9e68aef0d
birds3/016_7.wav,audio,1100,0.011973,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/016_7.wav,b45ce326ada91745bea7994311c205f4cd80c0ba50361b6fefeeb2037ba80d16
birds3/017_8.wav,audio,2508,0.027937,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/017_8.wav,f539f73fe1854bb1cacc907273309c0cdb7bb9038d679e0601064a301e662e62
birds3/018_9.wav,audio,2316,0.02576,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/birds3/018_9.wav,46537cf8ef1a5eb94cc7fd98463bfecffa374c2f285ed2fee13e12ee1f0bf5ff
bleep/boip.wav,audio,11424,0.129002,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/boip.wav,557c1b2a3db16ac386332d8ea5e7ce17ce9e0cae39578611f91f2cc7c5a873f4
bleep/checkpoint-hit.wav,audio,94510,1.07102,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/checkpoint-hit.wav,e4c2b45d5d7b47dd3a6571d599764391b3c904ae5e1b3c15b26b25837b9ec57c
bleep/echo-blip-thing.wav,audio,2064384,7.755465,pcm_s24le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/echo-blip-thing.wav,da51ccde3d43673eba6a6ec9702270272a2205dea42bca3566074215a20d184e
bleep/harsh-whippleszoot.wav,audio,76796,0.870181,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/harsh-whippleszoot.wav,ff0f6c21c7e8778474e00ef641a79be91e8c18729e6a6e4448747dfa96e6896d
bleep/pc_beep.wav,audio,16750,0.375303,pcm_s16le,22254,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/pc_beep.wav,19ac6b6a0b722958b2487522e98d6ff13982e6bb2351518a648b0e0d997c578a
bleep/shortsaxish.wav,audio,21166,0.119728,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/shortsaxish.wav,55f916fa763ab337eccced11559b124036b763e4ee7ba19fa3e9a3405fd82098
bleep/simpletone.wav,audio,13102,0.148027,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/simpletone.wav,d4525880743643f81cd86bcf10b240e9b8427efba6d4fe247b4c0ae38d2ef41b
bleep/stereo-star-trek-pager.wav,audio,46126,0.51766,pcm_s16le,22254,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/stereo-star-trek-pager.wav,0d17e2262deed444fe558fd607269ed331c2d87daead21b38285a8e54f1177a0
bleep/tiniest.wav,audio,7086,0.039909,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/tiniest.wav,a44847958ab39a4b03bafaeb000b14062ecdaed4d2febc8a95c99b3b6599a11d
bleep/tinynote.wav,audio,19406,0.109751,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/tinynote.wav,515f3dab137363a5fc17bc6e4b789fba5bcaa6bf5462f9d6be71f12187f72b3e
bleep/vidgame-bleep1.wav,audio,33486,0.189569,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/vidgame-bleep1.wav,607d14edca4d826e1475a9d3ef02784cb94e04418a057fa0e0d52fb25c1208a0
bleep/vidgame-bleep2.wav,audio,26446,0.14966,pcm_s16le,44100,2,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/vidgame-bleep2.wav,e0ee87508c508fa9f619312d3170ee56622f41ffef53578472180ef4605e6561
bleep/watch_beep.wav,audio,13550,0.153107,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/bleep/watch_beep.wav,4ea959a61c0c5a09e68cfb33541973c30bf46e3cd0da20d4abba5bc851daf734
blip/000_blipp01.wav,audio,15916,0.179955,pcm_s16le,44100,1,audio/x-wav,https://raw.githubusercontent.com/ZBZFirst/file/master/samples/blip/000_blipp01.wav,d13f4ab11df4fa8f09d8eda6159fbb8fecf0d79583e3cba999e0761347a8ce54
