scraped_date,title,department,location,job_id,url,scraped_time
2025-03-10,Executive Coordinator,Philanthropy / Foundation,"Santa Cruz, CA",78527172048,https://www.commonspirit.careers/job/santa-cruz/executive-coordinator/35300/78527172048,11:18:06
2025-03-10,Clinical Dietitian I,Nutrition Services,"Redwood City, CA",78527171856,https://www.commonspirit.careers/job/redwood-city/clinical-dietitian-i/35300/78527171856,11:18:07
2025-03-10,RN Cardiac Telemetry Unit,Cardiac Telemetry,"Merced, CA",73282851376,https://www.commonspirit.careers/job/merced/rn-cardiac-telemetry-unit/35300/73282851376,11:18:07
2025-03-10,Surgical Tech Certified,Surgery,"Stockton, CA",78075317824,https://www.commonspirit.careers/job/stockton/surgical-tech-certified/35300/78075317824,11:18:07
2025-03-10,Room Support,Surgery,"Stockton, CA",77665164608,https://www.commonspirit.careers/job/stockton/room-support/35300/77665164608,11:18:07
2025-03-10,RN II ICU,Medical / Surgical ICU,"Oxnard, CA",78364708832,https://www.commonspirit.careers/job/oxnard/rn-ii-icu/35300/78364708832,11:18:07
2025-03-10,RN III Telemetry 3N,Telemetry,"Oxnard, CA",78364708800,https://www.commonspirit.careers/job/oxnard/rn-iii-telemetry-3n/35300/78364708800,11:18:07
2025-03-10,RN III Outpatient Surgery,Outpatient Surgery,"Oxnard, CA",78364708720,https://www.commonspirit.careers/job/oxnard/rn-iii-outpatient-surgery/35300/78364708720,11:18:07
2025-03-10,RN III Telemetry,Telemetry,"Camarillo, CA",77228980784,https://www.commonspirit.careers/job/camarillo/rn-iii-telemetry/35300/77228980784,11:18:07
2025-03-10,Nurse Shift Manager Rehab,Physical Rehabilitation Care,"Oxnard, CA",76919228960,https://www.commonspirit.careers/job/oxnard/nurse-shift-manager-rehab/35300/76919228960,11:18:07
2025-03-10,RN II Telemetry 3N,Telemetry,"Oxnard, CA",76652991760,https://www.commonspirit.careers/job/oxnard/rn-ii-telemetry-3n/35300/76652991760,11:18:07
2025-03-10,RN III ICU,Medical / Surgical ICU,"Oxnard, CA",76055803856,https://www.commonspirit.careers/job/oxnard/rn-iii-icu/35300/76055803856,11:18:07
2025-03-10,RN II Med Surg Telemetry 3S,Medical / Surgical / Telemetry,"Oxnard, CA",75705777648,https://www.commonspirit.careers/job/oxnard/rn-ii-med-surg-telemetry-3s/35300/75705777648,11:18:07
2025-03-10,RN House Supervisor,Nursing Administration,"Oxnard, CA",74694812912,https://www.commonspirit.careers/job/oxnard/rn-house-supervisor/35300/74694812912,11:18:07
